uptime, sync, seq, step, SWPMON, temp1, adc
15227912, 0xAAAA, 0000, 0000, 0.08381, 0.00000, 0.0000000
15231036, 0xAAAA, 0001, 0000, 0.08462, 0.00000, 0.0000000
15234253, 0xAAAA, 0002, 0001, 0.08462, 0.00000, 0.0000000
15237266, 0xAAAA, 0003, 0001, 0.08864, 0.00000, 0.0000000
15240392, 0xAAAA, 0004, 0002, 0.08864, 0.00000, 0.0000000
15243517, 0xAAAA, 0005, 0002, 0.08864, 0.00242, 0.0000000
15246653, 0xAAAA, 0006, 0003, 0.08945, 0.00000, 0.0000000
15249784, 0xAAAA, 0007, 0003, 0.08945, 0.00000, 0.0000000
15252923, 0xAAAA, 0008, 0004, 0.08945, 0.00000, 0.0000000
15256052, 0xAAAA, 0009, 0004, 0.08945, 0.00000, 0.0000000
15259239, 0xAAAA, 0010, 0005, 0.08945, 0.00000, 0.0000000
15262283, 0xAAAA, 0011, 0005, 0.08945, 0.00000, 0.0000000
15265396, 0xAAAA, 0012, 0006, 0.08945, 0.00000, 0.0000000
15268519, 0xAAAA, 0013, 0006, 0.09026, 0.00000, 0.0000000
15271661, 0xAAAA, 0014, 0007, 0.08945, 0.00000, 0.0000000
15274770, 0xAAAA, 0015, 0007, 0.09026, 0.00000, 0.0000000
15277896, 0xAAAA, 0016, 0007, 0.09026, 0.00000, 0.0000000
15281076, 0xAAAA, 0017, 0007, 0.09026, 0.00000, 0.0000000
15284237, 0xAAAA, 0018, 0006, 0.09026, 0.00000, 0.0000000
15287266, 0xAAAA, 0019, 0006, 0.09026, 0.00000, 0.0000000
15290398, 0xAAAA, 0020, 0005, 0.09026, 0.00000, 0.0000000
15293516, 0xAAAA, 0021, 0005, 0.09187, 0.00000, 0.0000000
15296641, 0xAAAA, 0022, 0004, 0.08945, 0.00000, 0.0000000
15299778, 0xAAAA, 0023, 0004, 0.08945, 0.00000, 0.0000000
15302891, 0xAAAA, 0024, 0003, 0.08945, 0.00000, 0.0000000
15306036, 0xAAAA, 0025, 0003, 0.08945, 0.00000, 0.0000000
15309220, 0xAAAA, 0026, 0002, 0.08945, 0.00081, 0.0000000
15312278, 0xAAAA, 0027, 0002, 0.08945, 0.00000, 0.0000000
15315409, 0xAAAA, 0028, 0001, 0.08945, 0.00242, 0.0000000
15318519, 0xAAAA, 0029, 0001, 0.08945, 0.00000, 0.0000000
15321645, 0xAAAA, 0030, 0000, 0.08864, 0.00000, 0.0000000
15324785, 0xAAAA, 0031, 0000, 0.08864, 0.00000, 0.0000000
15327895, 0xAAAA, 0032, 0000, 0.08381, 0.00000, 0.0000000
15331039, 0xAAAA, 0033, 0000, 0.08462, 0.00000, 0.0000000
15334249, 0xAAAA, 0034, 0001, 0.08381, 0.00000, 0.0000000
15337270, 0xAAAA, 0035, 0001, 0.08462, 0.00000, 0.0000000
15340395, 0xAAAA, 0036, 0002, 0.08864, 0.00000, 0.0000000
15343536, 0xAAAA, 0037, 0002, 0.08864, 0.00000, 0.0000000
15346654, 0xAAAA, 0038, 0003, 0.08945, 0.00000, 0.0000000
15349783, 0xAAAA, 0039, 0003, 0.08945, 0.00000, 0.0000000
15352920, 0xAAAA, 0040, 0004, 0.08945, 0.00000, 0.0000000
15356035, 0xAAAA, 0041, 0004, 0.08945, 0.00000, 0.0000000
15359239, 0xAAAA, 0042, 0005, 0.08945, 0.00000, 0.0000000
15362282, 0xAAAA, 0043, 0005, 0.08945, 0.00000, 0.0000000
15365390, 0xAAAA, 0044, 0006, 0.08945, 0.00000, 0.0000000
15368518, 0xAAAA, 0045, 0006, 0.08945, 0.00000, 0.0000000
15371655, 0xAAAA, 0046, 0007, 0.08945, 0.00000, 0.0000000
15374767, 0xAAAA, 0047, 0007, 0.09026, 0.00000, 0.0000000
15377896, 0xAAAA, 0048, 0007, 0.09026, 0.00000, 0.0000000
15381052, 0xAAAA, 0049, 0007, 0.09026, 0.00000, 0.0000000
15384237, 0xAAAA, 0050, 0006, 0.09026, 0.00000, 0.0000000
15387270, 0xAAAA, 0051, 0006, 0.09026, 0.00242, 0.0000000
15390400, 0xAAAA, 0052, 0005, 0.09026, 0.00000, 0.0000000
15393520, 0xAAAA, 0053, 0005, 0.08945, 0.00000, 0.0000000
15396645, 0xAAAA, 0054, 0004, 0.09026, 0.00000, 0.0000000
15399769, 0xAAAA, 0055, 0004, 0.08945, 0.00000, 0.0000000
15402895, 0xAAAA, 0056, 0003, 0.08945, 0.00000, 0.0000000
15406040, 0xAAAA, 0057, 0003, 0.08945, 0.00000, 0.0000000
15409223, 0xAAAA, 0058, 0002, 0.08945, 0.00000, 0.0000000
15412278, 0xAAAA, 0059, 0002, 0.08945, 0.00000, 0.0000000
15415423, 0xAAAA, 0060, 0001, 0.08945, 0.00000, 0.0000000
15418516, 0xAAAA, 0061, 0001, 0.08864, 0.00000, 0.0000000
15421641, 0xAAAA, 0062, 0000, 0.08864, 0.00000, 0.0000000
15424779, 0xAAAA, 0063, 0000, 0.08864, 0.00000, 0.0000000
15427891, 0xAAAA, 0064, 0000, 0.08381, 0.00000, 0.0000000
15431036, 0xAAAA, 0065, 0000, 0.08542, 0.00000, 0.0000000
15434254, 0xAAAA, 0066, 0001, 0.08381, 0.00000, 0.0000000
15437268, 0xAAAA, 0067, 0001, 0.08784, 0.00000, 0.0000000
15440392, 0xAAAA, 0068, 0002, 0.08784, 0.00000, 0.0000000
15443529, 0xAAAA, 0069, 0002, 0.08784, 0.00000, 0.0000000
15446654, 0xAAAA, 0070, 0003, 0.09026, 0.00000, 0.0000000
15449783, 0xAAAA, 0071, 0003, 0.08945, 0.00000, 0.0000000
15452894, 0xAAAA, 0072, 0004, 0.08945, 0.00000, 0.0000000
15456052, 0xAAAA, 0073, 0004, 0.08945, 0.00000, 0.0000000
15459238, 0xAAAA, 0074, 0005, 0.08945, 0.00000, 0.0000000
15462282, 0xAAAA, 0075, 0005, 0.08945, 0.00000, 0.0000000
15465395, 0xAAAA, 0076, 0006, 0.08945, 0.00000, 0.0000000
15468520, 0xAAAA, 0077, 0006, 0.08945, 0.00000, 0.0000000
15471646, 0xAAAA, 0078, 0007, 0.09026, 0.00000, 0.0000000
15474770, 0xAAAA, 0079, 0007, 0.09026, 0.00000, 0.0000000
15477898, 0xAAAA, 0080, 0007, 0.09026, 0.00000, 0.0000000
15481052, 0xAAAA, 0081, 0007, 0.08945, 0.00000, 0.0000000
15484236, 0xAAAA, 0082, 0006, 0.09026, 0.00000, 0.0000000
15487298, 0xAAAA, 0083, 0006, 0.08945, 0.00000, 0.0000000
15490391, 0xAAAA, 0084, 0005, 0.09026, 0.00000, 0.0000000
15493517, 0xAAAA, 0085, 0005, 0.08945, 0.00000, 0.0000000
15496641, 0xAAAA, 0086, 0004, 0.08945, 0.00000, 0.0000000
15499766, 0xAAAA, 0087, 0004, 0.08945, 0.00000, 0.0000000
15502892, 0xAAAA, 0088, 0003, 0.08945, 0.00000, 0.0000000
15506051, 0xAAAA, 0089, 0003, 0.08945, 0.00000, 0.0000000
15509220, 0xAAAA, 0090, 0002, 0.08945, 0.00000, 0.0000000
15512279, 0xAAAA, 0091, 0002, 0.08945, 0.00000, 0.0000000
15515420, 0xAAAA, 0092, 0001, 0.08945, 0.00000, 0.0000000
15518520, 0xAAAA, 0093, 0001, 0.08945, 0.00000, 0.0000000
15521645, 0xAAAA, 0094, 0000, 0.08864, 0.00000, 0.0000000
15524782, 0xAAAA, 0095, 0000, 0.08462, 0.00000, 0.0000000
15527895, 0xAAAA, 0096, 0000, 0.08462, 0.00000, 0.0000000
15531039, 0xAAAA, 0097, 0000, 0.08462, 0.00000, 0.0000000
15534251, 0xAAAA, 0098, 0001, 0.08462, 0.00000, 0.0000000
15537271, 0xAAAA, 0099, 0001, 0.08462, 0.00000, 0.0000000
15540395, 0xAAAA, 0100, 0002, 0.08864, 0.00000, 0.0000000
15543520, 0xAAAA, 0101, 0002, 0.08864, 0.00000, 0.0000000
15546655, 0xAAAA, 0102, 0003, 0.08945, 0.00000, 0.0000000
15549783, 0xAAAA, 0103, 0003, 0.08945, 0.00000, 0.0000000
15552891, 0xAAAA, 0104, 0004, 0.08945, 0.00000, 0.0000000
15556035, 0xAAAA, 0105, 0004, 0.08945, 0.00000, 0.0000000
15559254, 0xAAAA, 0106, 0005, 0.08945, 0.00000, 0.0000000
15562266, 0xAAAA, 0107, 0005, 0.08945, 0.00081, 0.0000000
15565392, 0xAAAA, 0108, 0006, 0.08945, 0.00000, 0.0000000
15568518, 0xAAAA, 0109, 0006, 0.09026, 0.00000, 0.0000000
15571642, 0xAAAA, 0110, 0007, 0.08945, 0.00000, 0.0000000
15574767, 0xAAAA, 0111, 0007, 0.09026, 0.00000, 0.0000000
15577913, 0xAAAA, 0112, 0007, 0.09026, 0.00000, 0.0000000
15581052, 0xAAAA, 0113, 0007, 0.09026, 0.00000, 0.0000000
15584237, 0xAAAA, 0114, 0006, 0.09026, 0.00000, 0.0000000
15587296, 0xAAAA, 0115, 0006, 0.09026, 0.00081, 0.0000000
15590395, 0xAAAA, 0116, 0005, 0.08945, 0.00000, 0.0000000
15593520, 0xAAAA, 0117, 0005, 0.09026, 0.00000, 0.0000000
15596659, 0xAAAA, 0118, 0004, 0.09026, 0.00081, 0.0000000
15599769, 0xAAAA, 0119, 0004, 0.08945, 0.00000, 0.0000000
15602895, 0xAAAA, 0120, 0003, 0.08945, 0.00000, 0.0000000
15606052, 0xAAAA, 0121, 0003, 0.08945, 0.00000, 0.0000000
15609223, 0xAAAA, 0122, 0002, 0.08945, 0.00000, 0.0000000
15612280, 0xAAAA, 0123, 0002, 0.08945, 0.00081, 0.0000000
15615409, 0xAAAA, 0124, 0001, 0.08945, 0.00000, 0.0000000
15618516, 0xAAAA, 0125, 0001, 0.08864, 0.00081, 0.0000000
15621641, 0xAAAA, 0126, 0000, 0.08945, 0.00000, 0.0000000
15624776, 0xAAAA, 0127, 0000, 0.08864, 0.00000, 0.0000000
15627890, 0xAAAA, 0128, 0000, 0.08381, 0.00000, 0.0000000
15631052, 0xAAAA, 0129, 0000, 0.08623, 0.00000, 0.0000000
15634237, 0xAAAA, 0130, 0001, 0.08381, 0.00000, 0.0000000
15637268, 0xAAAA, 0131, 0001, 0.08864, 0.00000, 0.0000000
15640392, 0xAAAA, 0132, 0002, 0.09026, 0.00000, 0.0000000
15643520, 0xAAAA, 0133, 0002, 0.08864, 0.00000, 0.0000000
15646658, 0xAAAA, 0134, 0003, 0.09106, 0.00000, 0.0000000
15649799, 0xAAAA, 0135, 0003, 0.08945, 0.00000, 0.0000000
15652894, 0xAAAA, 0136, 0004, 0.08945, 0.00000, 0.0000000
15656039, 0xAAAA, 0137, 0004, 0.08945, 0.00000, 0.0000000
15659251, 0xAAAA, 0138, 0005, 0.08945, 0.00000, 0.0000000
15662270, 0xAAAA, 0139, 0005, 0.08945, 0.00000, 0.0000000
15665396, 0xAAAA, 0140, 0006, 0.08945, 0.00000, 0.0000000
15668534, 0xAAAA, 0141, 0006, 0.09026, 0.00000, 0.0000000
15671645, 0xAAAA, 0142, 0007, 0.08945, 0.00081, 0.0000000
15674769, 0xAAAA, 0143, 0007, 0.09026, 0.00000, 0.0000000
15677911, 0xAAAA, 0144, 0007, 0.09026, 0.00081, 0.0000000
15681052, 0xAAAA, 0145, 0007, 0.08945, 0.00000, 0.0000000
15684253, 0xAAAA, 0146, 0006, 0.09026, 0.00000, 0.0000000
15687266, 0xAAAA, 0147, 0006, 0.08945, 0.00000, 0.0000000
15690391, 0xAAAA, 0148, 0005, 0.08945, 0.00000, 0.0000000
15693516, 0xAAAA, 0149, 0005, 0.08945, 0.00000, 0.0000000
15696651, 0xAAAA, 0150, 0004, 0.09026, 0.00000, 0.0000000
15699766, 0xAAAA, 0151, 0004, 0.08945, 0.00000, 0.0000000
15702892, 0xAAAA, 0152, 0003, 0.08945, 0.00000, 0.0000000
15706036, 0xAAAA, 0153, 0003, 0.08945, 0.00000, 0.0000000
15709219, 0xAAAA, 0154, 0002, 0.08945, 0.00000, 0.0000000
15712281, 0xAAAA, 0155, 0002, 0.08864, 0.00322, 0.0000000
15715409, 0xAAAA, 0156, 0001, 0.08945, 0.00000, 0.0000000
15718520, 0xAAAA, 0157, 0001, 0.08945, 0.00000, 0.0000000
15721660, 0xAAAA, 0158, 0000, 0.08864, 0.00000, 0.0000000
15724770, 0xAAAA, 0159, 0000, 0.08462, 0.00000, 0.0000000
15727895, 0xAAAA, 0160, 0000, 0.08462, 0.00000, 0.0000000
15731052, 0xAAAA, 0161, 0000, 0.08462, 0.00000, 0.0000000
15734237, 0xAAAA, 0162, 0001, 0.08462, 0.00000, 0.0000000
15737271, 0xAAAA, 0163, 0001, 0.08381, 0.00000, 0.0000000
15740410, 0xAAAA, 0164, 0002, 0.08864, 0.00000, 0.0000000
15743521, 0xAAAA, 0165, 0002, 0.08945, 0.00000, 0.0000000
15746658, 0xAAAA, 0166, 0003, 0.08945, 0.00000, 0.0000000
15749795, 0xAAAA, 0167, 0003, 0.08945, 0.00000, 0.0000000
15752890, 0xAAAA, 0168, 0004, 0.08945, 0.00000, 0.0000000
15756035, 0xAAAA, 0169, 0004, 0.08945, 0.00000, 0.0000000
15759251, 0xAAAA, 0170, 0005, 0.08945, 0.00000, 0.0000000
15762268, 0xAAAA, 0171, 0005, 0.08945, 0.00000, 0.0000000
15765392, 0xAAAA, 0172, 0006, 0.08945, 0.00000, 0.0000000
15768528, 0xAAAA, 0173, 0006, 0.09026, 0.00000, 0.0000000
15771642, 0xAAAA, 0174, 0007, 0.09026, 0.00000, 0.0000000
15774766, 0xAAAA, 0175, 0007, 0.08945, 0.00000, 0.0000000
15777899, 0xAAAA, 0176, 0007, 0.09026, 0.00000, 0.0000000
15781052, 0xAAAA, 0177, 0007, 0.09026, 0.00000, 0.0000000
15784250, 0xAAAA, 0178, 0006, 0.08945, 0.00000, 0.0000000
15787270, 0xAAAA, 0179, 0006, 0.09026, 0.00000, 0.0000000
15790395, 0xAAAA, 0180, 0005, 0.08945, 0.00000, 0.0000000
15793536, 0xAAAA, 0181, 0005, 0.08945, 0.00000, 0.0000000
15796645, 0xAAAA, 0182, 0004, 0.09026, 0.00000, 0.0000000
15799770, 0xAAAA, 0183, 0004, 0.08945, 0.00000, 0.0000000
15802895, 0xAAAA, 0184, 0003, 0.08945, 0.00000, 0.0000000
15806039, 0xAAAA, 0185, 0003, 0.08945, 0.00000, 0.0000000
15809223, 0xAAAA, 0186, 0002, 0.08945, 0.00000, 0.0000000
15812296, 0xAAAA, 0187, 0002, 0.08945, 0.00000, 0.0000000
15815409, 0xAAAA, 0188, 0001, 0.08945, 0.00000, 0.0000000
15818516, 0xAAAA, 0189, 0001, 0.08864, 0.00000, 0.0000000
15821653, 0xAAAA, 0190, 0000, 0.08864, 0.00000, 0.0000000
15824767, 0xAAAA, 0191, 0000, 0.08784, 0.00000, 0.0000000
15827892, 0xAAAA, 0192, 0000, 0.08381, 0.00000, 0.0000000
15831050, 0xAAAA, 0193, 0000, 0.08381, 0.00000, 0.0000000
15834237, 0xAAAA, 0194, 0001, 0.08542, 0.00000, 0.0000000
15837268, 0xAAAA, 0195, 0001, 0.08623, 0.00000, 0.0000000
15840403, 0xAAAA, 0196, 0002, 0.08784, 0.00000, 0.0000000
15843521, 0xAAAA, 0197, 0002, 0.08784, 0.00000, 0.0000000
15846658, 0xAAAA, 0198, 0003, 0.09026, 0.00000, 0.0000000
15849783, 0xAAAA, 0199, 0003, 0.08945, 0.00000, 0.0000000
15852894, 0xAAAA, 0200, 0004, 0.08945, 0.00000, 0.0000000
15856038, 0xAAAA, 0201, 0004, 0.08945, 0.00322, 0.0000000
15859247, 0xAAAA, 0202, 0005, 0.08945, 0.00000, 0.0000000
15862271, 0xAAAA, 0203, 0005, 0.08945, 0.00000, 0.0000000
15865395, 0xAAAA, 0204, 0006, 0.08945, 0.00000, 0.0000000
15868520, 0xAAAA, 0205, 0006, 0.09026, 0.00081, 0.0000000
15871645, 0xAAAA, 0206, 0007, 0.09026, 0.00000, 0.0000000
15874770, 0xAAAA, 0207, 0007, 0.09026, 0.00322, 0.0000000
15877900, 0xAAAA, 0208, 0007, 0.09026, 0.00000, 0.0000000
15881052, 0xAAAA, 0209, 0007, 0.08945, 0.00000, 0.0000000
15884254, 0xAAAA, 0210, 0006, 0.09026, 0.00000, 0.0000000
15887267, 0xAAAA, 0211, 0006, 0.09026, 0.00000, 0.0000000
15890391, 0xAAAA, 0212, 0005, 0.08945, 0.00000, 0.0000000
15893529, 0xAAAA, 0213, 0005, 0.09026, 0.00000, 0.0000000
15896641, 0xAAAA, 0214, 0004, 0.08945, 0.00000, 0.0000000
15899766, 0xAAAA, 0215, 0004, 0.08945, 0.00000, 0.0000000
15902907, 0xAAAA, 0216, 0003, 0.08945, 0.00000, 0.0000000
15906036, 0xAAAA, 0217, 0003, 0.08945, 0.00000, 0.0000000
15909220, 0xAAAA, 0218, 0002, 0.08945, 0.00161, 0.0000000
15912293, 0xAAAA, 0219, 0002, 0.08945, 0.00000, 0.0000000
15915409, 0xAAAA, 0220, 0001, 0.08945, 0.00000, 0.0000000
15918519, 0xAAAA, 0221, 0001, 0.08864, 0.00000, 0.0000000
15921648, 0xAAAA, 0222, 0000, 0.08864, 0.00000, 0.0000000
15924770, 0xAAAA, 0223, 0000, 0.08462, 0.00000, 0.0000000
15927895, 0xAAAA, 0224, 0000, 0.08381, 0.00000, 0.0000000
15931051, 0xAAAA, 0225, 0000, 0.08462, 0.00000, 0.0000000
15934236, 0xAAAA, 0226, 0001, 0.08462, 0.00000, 0.0000000
15937271, 0xAAAA, 0227, 0001, 0.08462, 0.00000, 0.0000000
15940396, 0xAAAA, 0228, 0002, 0.08864, 0.00081, 0.0000000
15943522, 0xAAAA, 0229, 0002, 0.08864, 0.00000, 0.0000000
15946658, 0xAAAA, 0230, 0003, 0.08945, 0.00000, 0.0000000
15949766, 0xAAAA, 0231, 0003, 0.08945, 0.00000, 0.0000000
15952890, 0xAAAA, 0232, 0004, 0.08945, 0.00000, 0.0000000
15956080, 0xAAAA, 0233, 0004, 0.08945, 0.00000, 0.0000000
15959238, 0xAAAA, 0234, 0005, 0.08945, 0.00000, 0.0000000
15962267, 0xAAAA, 0235, 0005, 0.08945, 0.00000, 0.0000000
15965391, 0xAAAA, 0236, 0006, 0.08945, 0.00000, 0.0000000
15968518, 0xAAAA, 0237, 0006, 0.08945, 0.00000, 0.0000000
15971642, 0xAAAA, 0238, 0007, 0.09026, 0.00000, 0.0000000
15974782, 0xAAAA, 0239, 0007, 0.09026, 0.00000, 0.0000000
15977901, 0xAAAA, 0240, 0007, 0.09026, 0.00000, 0.0000000
15981053, 0xAAAA, 0241, 0007, 0.08945, 0.00000, 0.0000000
15984250, 0xAAAA, 0242, 0006, 0.08945, 0.00000, 0.0000000
15987271, 0xAAAA, 0243, 0006, 0.08945, 0.00000, 0.0000000
15990395, 0xAAAA, 0244, 0005, 0.08945, 0.00000, 0.0000000
15993533, 0xAAAA, 0245, 0005, 0.08945, 0.00000, 0.0000000
15996645, 0xAAAA, 0246, 0004, 0.09026, 0.00000, 0.0000000
15999770, 0xAAAA, 0247, 0004, 0.08945, 0.00000, 0.0000000
16002908, 0xAAAA, 0248, 0003, 0.08945, 0.00000, 0.0000000
16006040, 0xAAAA, 0249, 0003, 0.08945, 0.00000, 0.0000000
16009238, 0xAAAA, 0250, 0002, 0.08945, 0.00000, 0.0000000
16012282, 0xAAAA, 0251, 0002, 0.08945, 0.00000, 0.0000000
16015409, 0xAAAA, 0252, 0001, 0.08864, 0.00000, 0.0000000
16018516, 0xAAAA, 0253, 0001, 0.08864, 0.00000, 0.0000000
16021642, 0xAAAA, 0254, 0000, 0.08864, 0.00000, 0.0000000
16024767, 0xAAAA, 0255, 0000, 0.08864, 0.00000, 0.0000000
16027891, 0xAAAA, 0256, 0000, 0.08381, 0.00000, 0.0000000
16031036, 0xAAAA, 0257, 0000, 0.08703, 0.00000, 0.0000000
16034237, 0xAAAA, 0258, 0001, 0.08623, 0.00000, 0.0000000
16037268, 0xAAAA, 0259, 0001, 0.08381, 0.00000, 0.0000000
16040392, 0xAAAA, 0260, 0002, 0.09026, 0.00000, 0.0000000
16043522, 0xAAAA, 0261, 0002, 0.08864, 0.00000, 0.0000000
16046672, 0xAAAA, 0262, 0003, 0.08864, 0.00000, 0.0000000
16049783, 0xAAAA, 0263, 0003, 0.08945, 0.00000, 0.0000000
16052893, 0xAAAA, 0264, 0004, 0.08945, 0.00000, 0.0000000
16056077, 0xAAAA, 0265, 0004, 0.08945, 0.00000, 0.0000000
16059238, 0xAAAA, 0266, 0005, 0.08945, 0.00000, 0.0000000
16062271, 0xAAAA, 0267, 0005, 0.08945, 0.00000, 0.0000000
16065410, 0xAAAA, 0268, 0006, 0.08945, 0.00000, 0.0000000
16068521, 0xAAAA, 0269, 0006, 0.08945, 0.00000, 0.0000000
16071645, 0xAAAA, 0270, 0007, 0.09026, 0.00000, 0.0000000
16074782, 0xAAAA, 0271, 0007, 0.09026, 0.00000, 0.0000000
16077902, 0xAAAA, 0272, 0007, 0.09026, 0.00000, 0.0000000
16081052, 0xAAAA, 0273, 0007, 0.09026, 0.00000, 0.0000000
16084237, 0xAAAA, 0274, 0006, 0.08945, 0.00000, 0.0000000
16087267, 0xAAAA, 0275, 0006, 0.09026, 0.00000, 0.0000000
16090392, 0xAAAA, 0276, 0005, 0.09026, 0.00322, 0.0000000
16093527, 0xAAAA, 0277, 0005, 0.09026, 0.00000, 0.0000000
16096641, 0xAAAA, 0278, 0004, 0.09026, 0.00000, 0.0000000
16099766, 0xAAAA, 0279, 0004, 0.08945, 0.00081, 0.0000000
16102892, 0xAAAA, 0280, 0003, 0.08945, 0.00081, 0.0000000
16106037, 0xAAAA, 0281, 0003, 0.08945, 0.00081, 0.0000000
16109234, 0xAAAA, 0282, 0002, 0.08864, 0.00000, 0.0000000
16112284, 0xAAAA, 0283, 0002, 0.08945, 0.00000, 0.0000000
16115409, 0xAAAA, 0284, 0001, 0.08864, 0.00000, 0.0000000
16118549, 0xAAAA, 0285, 0001, 0.08864, 0.00000, 0.0000000
16121645, 0xAAAA, 0286, 0000, 0.08945, 0.00000, 0.0000000
